timestamp,device,input,value,poll_hz
1778241814.2580628,rock_candy_switch,LY,0.0078125,201.98
1778241814.2632687,rock_candy_switch,LX,0.0,201.93
1778241814.2632704,rock_candy_switch,LY,0.0078125,201.93
1778241814.2682645,rock_candy_switch,LX,0.015625,201.93
1778241814.2682667,rock_candy_switch,LY,-0.015625,201.93
1778241814.2734797,rock_candy_switch,LX,-0.0078125,201.89
1778241814.273482,rock_candy_switch,LY,-0.0078125,201.89
1778241814.278508,rock_candy_switch,LX,0.0078125,201.88
1778241814.2785103,rock_candy_switch,LY,0.015625,201.88
1778241814.283541,rock_candy_switch,LX,-0.015625,201.86
1778241814.283543,rock_candy_switch,LY,0.015625,201.86
1778241814.288661,rock_candy_switch,LX,-0.0078125,201.82
1778241814.2886627,rock_candy_switch,LY,0.0,201.82
1778241814.2936778,rock_candy_switch,LX,0.0,201.81
1778241814.29368,rock_candy_switch,LY,0.0078125,201.81
1778241814.2987168,rock_candy_switch,LX,0.015625,201.8
1778241814.2987194,rock_candy_switch,LY,0.0,201.8
1778241814.303718,rock_candy_switch,LX,0.0078125,201.8
1778241814.3037205,rock_candy_switch,LY,0.015625,201.8
1778241814.3086944,rock_candy_switch,LX,0.0078125,201.79
1778241814.3086963,rock_candy_switch,LY,-0.0078125,201.79
1778241814.3137124,rock_candy_switch,LX,0.0,201.78
1778241814.3137145,rock_candy_switch,LY,-0.0078125,201.78
1778241814.318813,rock_candy_switch,LX,0.015625,201.76
1778241814.3188152,rock_candy_switch,LY,0.0078125,201.76
1778241814.3238406,rock_candy_switch,LX,-0.015625,201.74
1778241814.323843,rock_candy_switch,LY,-0.0078125,201.74
1778241814.328788,rock_candy_switch,LX,-0.015625,201.74
1778241814.3288064,rock_candy_switch,LY,0.015625,201.74
1778241814.3337584,rock_candy_switch,LX,0.015625,201.74
1778241814.3337607,rock_candy_switch,LY,-0.015625,201.74
1778241814.3387642,rock_candy_switch,LX,0.0,201.73
1778241814.338766,rock_candy_switch,LY,0.0078125,201.73
1778241814.3437283,rock_candy_switch,LX,0.0,201.73
1778241814.343731,rock_candy_switch,LY,-0.015625,201.73
1778241814.348614,rock_candy_switch,LX,-0.0078125,201.74
1778241814.3486164,rock_candy_switch,LY,0.0,201.74
1778241814.3535814,rock_candy_switch,LX,0.0,201.76
1778241814.3535838,rock_candy_switch,LY,-0.0078125,201.76
1778241814.3585954,rock_candy_switch,LX,-0.0078125,201.73
1778241814.3585973,rock_candy_switch,LY,0.015625,201.73
1778241814.3635406,rock_candy_switch,LX,-0.0078125,201.73
1778241814.3635435,rock_candy_switch,LY,0.0078125,201.73
1778241814.368578,rock_candy_switch,LX,-0.0078125,201.72
1778241814.3685806,rock_candy_switch,LY,0.0078125,201.72
1778241814.3736057,rock_candy_switch,LX,-0.015625,201.72
1778241814.3736074,rock_candy_switch,LY,-0.0078125,201.72
1778241814.3786612,rock_candy_switch,LX,-0.0078125,201.69
1778241814.3786635,rock_candy_switch,LY,0.0078125,201.69
1778241814.3837419,rock_candy_switch,LX,-0.0078125,201.67
1778241814.383744,rock_candy_switch,LY,-0.015625,201.67
1778241814.388788,rock_candy_switch,LX,0.0,201.67
1778241814.3887901,rock_candy_switch,LY,0.0078125,201.67
1778241814.3938005,rock_candy_switch,LX,-0.015625,201.66
1778241814.3938024,rock_candy_switch,LY,0.0,201.66
1778241814.3987548,rock_candy_switch,LX,-0.0078125,201.65
1778241814.398757,rock_candy_switch,LY,0.0,201.65
1778241814.4037714,rock_candy_switch,LX,0.0,201.64
1778241814.4037735,rock_candy_switch,LY,0.0078125,201.64
1778241814.4087753,rock_candy_switch,LX,-0.015625,201.64
1778241814.4087775,rock_candy_switch,LY,0.0078125,201.64
1778241814.4138653,rock_candy_switch,LX,0.0,201.62
1778241814.4138672,rock_candy_switch,LY,-0.0078125,201.62
1778241814.4189758,rock_candy_switch,LX,0.0078125,201.59
1778241814.418978,rock_candy_switch,LY,-0.015625,201.59
1778241814.4240065,rock_candy_switch,LX,-0.0078125,201.58
1778241814.4240084,rock_candy_switch,LY,0.0,201.58
1778241814.4289746,rock_candy_switch,LX,0.0,201.58
1778241814.428977,rock_candy_switch,LY,0.0,201.58
1778241814.4340162,rock_candy_switch,LX,0.0078125,201.57
1778241814.4340186,rock_candy_switch,LY,0.015625,201.57
1778241814.4390106,rock_candy_switch,LX,0.015625,201.56
1778241814.439013,rock_candy_switch,LY,-0.0078125,201.56
1778241814.4440124,rock_candy_switch,LX,-0.0078125,201.56
1778241814.4440145,rock_candy_switch,LY,0.0078125,201.56
1778241814.4490561,rock_candy_switch,LX,0.0078125,201.55
1778241814.4490583,rock_candy_switch,LY,0.0,201.55
1778241814.4540184,rock_candy_switch,LX,0.0078125,201.54
1778241814.4540203,rock_candy_switch,LY,0.0,201.54
1778241814.4590535,rock_candy_switch,LX,0.015625,201.53
1778241814.4590557,rock_candy_switch,LY,0.0078125,201.53
1778241814.464102,rock_candy_switch,LX,-0.015625,201.52
1778241814.4641044,rock_candy_switch,LY,-0.0078125,201.52
1778241814.4690034,rock_candy_switch,LX,0.015625,201.53
1778241814.469006,rock_candy_switch,LY,0.0078125,201.53
1778241814.473973,rock_candy_switch,LX,-0.015625,201.53
1778241814.473975,rock_candy_switch,LY,0.015625,201.53
1778241814.4789107,rock_candy_switch,LX,-0.015625,201.53
1778241814.478913,rock_candy_switch,LY,-0.0078125,201.53
1778241814.4838448,rock_candy_switch,LX,0.015625,201.54
1778241814.4838471,rock_candy_switch,LY,0.0078125,201.54
1778241814.4888194,rock_candy_switch,LX,0.0078125,201.53
1778241814.4888217,rock_candy_switch,LY,-0.0078125,201.53
1778241814.493831,rock_candy_switch,LX,0.0,201.53
1778241814.493833,rock_candy_switch,LY,-0.015625,201.53
1778241814.4988487,rock_candy_switch,LX,0.0078125,201.52
1778241814.4988544,rock_candy_switch,LY,0.0078125,201.52
1778241814.5038197,rock_candy_switch,LX,0.0078125,201.52
1778241814.5038223,rock_candy_switch,LY,0.015625,201.52
1778241814.508885,rock_candy_switch,LX,-0.015625,201.5
1778241814.5088873,rock_candy_switch,LY,-0.0078125,201.5
1778241814.5139015,rock_candy_switch,LX,0.015625,201.49
1778241814.5139036,rock_candy_switch,LY,0.0,201.49
1778241814.518813,rock_candy_switch,LX,0.0,201.5
1778241814.5188153,rock_candy_switch,LY,0.015625,201.5
1778241814.5237918,rock_candy_switch,LX,-0.0078125,201.5
1778241814.523794,rock_candy_switch,LY,0.015625,201.5
1778241814.5288582,rock_candy_switch,LX,0.015625,201.48
1778241814.52886,rock_candy_switch,LY,0.0078125,201.48
1778241814.5338929,rock_candy_switch,LX,0.0078125,201.48
1778241814.533895,rock_candy_switch,LY,0.015625,201.48
1778241814.5387962,rock_candy_switch,LX,-0.0078125,201.48
1778241814.5387983,rock_candy_switch,LY,0.0078125,201.48
1778241814.5437639,rock_candy_switch,LX,0.015625,201.49
1778241814.5437658,rock_candy_switch,LY,0.0,201.49
1778241814.548791,rock_candy_switch,LX,0.0078125,201.48
1778241814.548793,rock_candy_switch,LY,0.015625,201.48
1778241814.553795,rock_candy_switch,LX,-0.015625,201.47
1778241814.5537977,rock_candy_switch,LY,-0.015625,201.47
1778241814.5588112,rock_candy_switch,LX,0.0,201.46
1778241814.558813,rock_candy_switch,LY,-0.0078125,201.46
1778241814.563769,rock_candy_switch,LX,0.0078125,201.47
1778241814.5637712,rock_candy_switch,LY,-0.015625,201.47
1778241814.5687883,rock_candy_switch,LX,-0.0078125,201.46
1778241814.5687904,rock_candy_switch,LY,0.0,201.46
1778241814.5737245,rock_candy_switch,LX,0.015625,201.46
1778241814.5737267,rock_candy_switch,LY,-0.0078125,201.46
1778241814.578579,rock_candy_switch,LX,0.0,201.47
1778241814.5785813,rock_candy_switch,LY,-0.0078125,201.47
1778241814.5835648,rock_candy_switch,LX,-0.0078125,201.47
1778241814.5835671,rock_candy_switch,LY,0.0,201.47
1778241814.5886238,rock_candy_switch,LX,0.015625,201.46
1778241814.5886257,rock_candy_switch,LY,-0.015625,201.46
1778241814.59362,rock_candy_switch,LX,0.0,201.47
1778241814.5936217,rock_candy_switch,LY,0.0078125,201.47
1778241814.5985327,rock_candy_switch,LX,0.0,201.46
1778241814.5985346,rock_candy_switch,LY,0.0078125,201.46
1778241814.6035504,rock_candy_switch,LX,0.015625,201.47
1778241814.6035528,rock_candy_switch,LY,0.015625,201.47
1778241814.608646,rock_candy_switch,LX,-0.015625,201.44
1778241814.6086493,rock_candy_switch,LY,-0.0078125,201.44
1778241814.613671,rock_candy_switch,LX,-0.015625,201.44
1778241814.6136737,rock_candy_switch,LY,-0.0078125,201.44
1778241814.6186833,rock_candy_switch,LX,-0.015625,201.42
1778241814.6186855,rock_candy_switch,LY,-0.0078125,201.42
1778241814.6235874,rock_candy_switch,LX,0.0078125,201.43
1778241814.623589,rock_candy_switch,LY,-0.015625,201.43
1778241814.6285398,rock_candy_switch,LX,0.0078125,201.43
1778241814.6285417,rock_candy_switch,LY,-0.0078125,201.43
1778241814.6336243,rock_candy_switch,LX,0.0078125,201.44
1778241814.6336267,rock_candy_switch,LY,0.0,201.44
1778241814.6385775,rock_candy_switch,LX,0.0,201.42
1778241814.6385794,rock_candy_switch,LY,0.0,201.42
1778241814.64352,rock_candy_switch,LX,0.0,201.43
1778241814.6435223,rock_candy_switch,LY,-0.0078125,201.43
1778241814.6484835,rock_candy_switch,LX,0.0078125,201.43
1778241814.6484857,rock_candy_switch,LY,0.0,201.43
1778241814.6536007,rock_candy_switch,LX,-0.015625,201.42
1778241814.653603,rock_candy_switch,LY,0.0,201.42
1778241814.6586945,rock_candy_switch,LX,0.0078125,201.39
1778241814.6586967,rock_candy_switch,LY,0.0,201.39
1778241814.663619,rock_candy_switch,LX,-0.0078125,201.39
1778241814.6636212,rock_candy_switch,LY,0.015625,201.39
1778241814.668653,rock_candy_switch,LX,-0.015625,201.38
1778241814.6686552,rock_candy_switch,LY,0.0,201.38
1778241814.6736,rock_candy_switch,LX,0.0,201.39
1778241814.673602,rock_candy_switch,LY,0.0,201.39
1778241814.6785824,rock_candy_switch,LX,-0.015625,201.38
1778241814.6785846,rock_candy_switch,LY,0.0,201.38
1778241814.6835086,rock_candy_switch,LX,-0.015625,201.39
1778241814.6835113,rock_candy_switch,LY,-0.015625,201.39
1778241814.688408,rock_candy_switch,LX,0.0,201.4
1778241814.6884098,rock_candy_switch,LY,-0.015625,201.4
1778241814.6934106,rock_candy_switch,LX,-0.015625,201.39
1778241814.6934128,rock_candy_switch,LY,0.0,201.39
1778241814.6983993,rock_candy_switch,LX,0.0,201.39
1778241814.6984015,rock_candy_switch,LY,-0.015625,201.39
1778241814.703204,rock_candy_switch,LX,0.015625,201.4
1778241814.7032056,rock_candy_switch,LY,-0.015625,201.4
1778241814.7081923,rock_candy_switch,LX,0.0,201.4
1778241814.7081943,rock_candy_switch,LY,0.015625,201.4
1778241814.7131517,rock_candy_switch,LX,-0.015625,201.4
1778241814.7131536,rock_candy_switch,LY,-0.015625,201.4
1778241814.718042,rock_candy_switch,LX,0.0078125,201.41
1778241814.718044,rock_candy_switch,LY,0.015625,201.41
1778241814.7229872,rock_candy_switch,LX,-0.015625,201.41
1778241814.7229896,rock_candy_switch,LY,0.0,201.41
1778241814.727999,rock_candy_switch,LX,0.0078125,201.41
1778241814.7280014,rock_candy_switch,LY,0.0,201.41
1778241814.7329514,rock_candy_switch,LX,0.0078125,201.41
1778241814.7329533,rock_candy_switch,LY,-0.0078125,201.41
1778241814.7379022,rock_candy_switch,LX,0.015625,201.41
1778241814.737904,rock_candy_switch,LY,0.015625,201.41
1778241814.7427766,rock_candy_switch,LX,0.0,201.42
1778241814.7427785,rock_candy_switch,LY,0.0,201.42
1778241814.7477872,rock_candy_switch,LX,-0.0078125,201.42
1778241814.7477896,rock_candy_switch,LY,0.0078125,201.42
1778241814.752845,rock_candy_switch,LX,-0.015625,201.41
1778241814.7528472,rock_candy_switch,LY,-0.015625,201.41
1778241814.757876,rock_candy_switch,LX,0.0078125,201.4
1778241814.757878,rock_candy_switch,LY,0.015625,201.4
1778241814.763017,rock_candy_switch,LX,0.015625,201.38
1778241814.7630193,rock_candy_switch,LY,-0.0078125,201.38
1778241814.768018,rock_candy_switch,LX,-0.015625,201.37
1778241814.7680204,rock_candy_switch,LY,0.015625,201.37
1778241814.7729826,rock_candy_switch,LX,-0.0078125,201.37
1778241814.7729845,rock_candy_switch,LY,0.0,201.37
1778241814.7780612,rock_candy_switch,LX,-0.0078125,201.36
1778241814.7780633,rock_candy_switch,LY,0.015625,201.36
1778241814.7829702,rock_candy_switch,LX,-0.015625,201.37
1778241814.782972,rock_candy_switch,LY,0.0,201.37
1778241814.7878983,rock_candy_switch,LX,0.0078125,201.37
1778241814.7879012,rock_candy_switch,LY,0.0078125,201.37
1778241814.792834,rock_candy_switch,LX,0.0,201.37
1778241814.7928362,rock_candy_switch,LY,-0.015625,201.37
1778241814.797768,rock_candy_switch,LX,0.0078125,201.38
1778241814.7977703,rock_candy_switch,LY,-0.015625,201.38
1778241814.8027725,rock_candy_switch,LX,0.0078125,201.37
1778241814.8027744,rock_candy_switch,LY,0.0,201.37
1778241814.8077607,rock_candy_switch,LX,0.015625,201.37
1778241814.8077626,rock_candy_switch,LY,0.0078125,201.37
1778241814.8127747,rock_candy_switch,LX,-0.0078125,201.37
1778241814.8127773,rock_candy_switch,LY,0.0078125,201.37
1778241814.8178115,rock_candy_switch,LX,-0.0078125,201.36
1778241814.8178134,rock_candy_switch,LY,0.0078125,201.36
1778241814.8228145,rock_candy_switch,LX,-0.015625,201.35
1778241814.8228166,rock_candy_switch,LY,0.0,201.35
1778241814.8278716,rock_candy_switch,LX,0.0,201.34
1778241814.8278737,rock_candy_switch,LY,0.015625,201.34
1778241814.8328602,rock_candy_switch,LX,0.0,201.34
1778241814.8328626,rock_candy_switch,LY,-0.0078125,201.34
1778241814.8379023,rock_candy_switch,LX,0.0078125,201.33
1778241814.8379045,rock_candy_switch,LY,0.015625,201.33
1778241814.8429024,rock_candy_switch,LX,0.0078125,201.33
1778241814.8429046,rock_candy_switch,LY,0.015625,201.33
1778241814.8478339,rock_candy_switch,LX,0.0,201.33
1778241814.8478363,rock_candy_switch,LY,0.0078125,201.33
1778241814.8527784,rock_candy_switch,LX,-0.0078125,201.33
1778241814.8527808,rock_candy_switch,LY,0.015625,201.33
1778241814.8578265,rock_candy_switch,LX,0.0,201.32
1778241814.8578284,rock_candy_switch,LY,0.0078125,201.32
1778241814.8627806,rock_candy_switch,LX,0.0,201.33
1778241814.8627827,rock_candy_switch,LY,0.015625,201.33
1778241814.867748,rock_candy_switch,LX,0.015625,201.33
1778241814.8677504,rock_candy_switch,LY,0.0,201.33
1778241814.872762,rock_candy_switch,LX,0.0,201.32
1778241814.8727636,rock_candy_switch,LY,0.0,201.32
1778241814.877764,rock_candy_switch,LX,0.0,201.32
1778241814.8777661,rock_candy_switch,LY,0.015625,201.32
1778241814.8827684,rock_candy_switch,LX,0.0,201.31
1778241814.8827705,rock_candy_switch,LY,-0.015625,201.31
1778241814.8877792,rock_candy_switch,LX,0.0078125,201.31
1778241814.8877811,rock_candy_switch,LY,-0.015625,201.31
1778241814.8926826,rock_candy_switch,LX,0.0,201.32
1778241814.8926845,rock_candy_switch,LY,-0.015625,201.32
1778241814.8977096,rock_candy_switch,LX,-0.015625,201.31
1778241814.8977118,rock_candy_switch,LY,0.0,201.31
1778241814.9028206,rock_candy_switch,LX,0.0,201.29
1778241814.902823,rock_candy_switch,LY,-0.015625,201.29
1778241814.9078448,rock_candy_switch,LX,0.0078125,201.28
1778241814.9078472,rock_candy_switch,LY,0.015625,201.28
1778241814.9128413,rock_candy_switch,LX,-0.0078125,201.29
1778241814.9128435,rock_candy_switch,LY,0.0078125,201.29
1778241814.917855,rock_candy_switch,LX,0.0,201.28
1778241814.917858,rock_candy_switch,LY,0.0078125,201.28
1778241814.9227793,rock_candy_switch,LX,0.015625,201.28
1778241814.9227815,rock_candy_switch,LY,-0.0078125,201.28
1778241814.9278257,rock_candy_switch,LX,0.0078125,201.27
1778241814.927828,rock_candy_switch,LY,-0.0078125,201.27
1778241814.9329338,rock_candy_switch,LX,0.015625,201.26
1778241814.9329362,rock_candy_switch,LY,0.015625,201.26
1778241814.9379823,rock_candy_switch,LX,0.015625,201.25
1778241814.9379847,rock_candy_switch,LY,0.0,201.25
1778241814.9430938,rock_candy_switch,LX,-0.015625,201.23
1778241814.9430962,rock_candy_switch,LY,-0.0078125,201.23
1778241814.9482276,rock_candy_switch,LX,0.0,201.22
1778241814.9482296,rock_candy_switch,LY,-0.015625,201.22
1778241814.9532907,rock_candy_switch,LX,-0.0078125,201.2
1778241814.9532926,rock_candy_switch,LY,0.0,201.2
1778241814.958233,rock_candy_switch,LX,0.015625,201.21
1778241814.958235,rock_candy_switch,LY,0.0,201.21
1778241814.9631512,rock_candy_switch,LX,0.015625,201.21
1778241814.9631531,rock_candy_switch,LY,0.0,201.21
1778241814.9682257,rock_candy_switch,LX,-0.0078125,201.2
1778241814.968228,rock_candy_switch,LY,0.015625,201.2
1778241814.9731088,rock_candy_switch,LX,-0.0078125,201.21
1778241814.9731112,rock_candy_switch,LY,-0.015625,201.21
1778241814.9780655,rock_candy_switch,LX,0.0078125,201.21
1778241814.978068,rock_candy_switch,LY,-0.015625,201.21
1778241814.9830654,rock_candy_switch,LX,-0.015625,201.21
1778241814.9830678,rock_candy_switch,LY,-0.0078125,201.21
1778241814.9879613,rock_candy_switch,LX,0.0078125,201.22
1778241814.9879637,rock_candy_switch,LY,0.0,201.22
1778241814.9929447,rock_candy_switch,LX,-0.015625,201.22
1778241814.992947,rock_candy_switch,LY,0.0078125,201.22
1778241814.9979577,rock_candy_switch,LX,-0.0078125,201.21
1778241814.9979594,rock_candy_switch,LY,-0.0078125,201.21
1778241815.0028377,rock_candy_switch,LX,-0.0078125,201.22
1778241815.0028398,rock_candy_switch,LY,-0.0078125,201.22
1778241815.007853,rock_candy_switch,LX,0.0078125,201.22
1778241815.007855,rock_candy_switch,LY,-0.015625,201.22
1778241815.0129654,rock_candy_switch,LX,0.0,201.2
1778241815.0129676,rock_candy_switch,LY,-0.015625,201.2
1778241815.0179574,rock_candy_switch,LX,0.015625,201.2
1778241815.0179594,rock_candy_switch,LY,-0.015625,201.2
1778241815.0229983,rock_candy_switch,LX,-0.0078125,201.19
1778241815.0230002,rock_candy_switch,LY,0.0078125,201.19
1778241815.027959,rock_candy_switch,LX,0.0078125,201.19
1778241815.027961,rock_candy_switch,LY,0.0078125,201.19
1778241815.032934,rock_candy_switch,LX,-0.015625,201.19
1778241815.0329359,rock_candy_switch,LY,0.015625,201.19
1778241815.0379963,rock_candy_switch,LX,-0.0078125,201.18
1778241815.0379987,rock_candy_switch,LY,-0.015625,201.18
1778241815.0429742,rock_candy_switch,LX,0.0,201.18
1778241815.0429769,rock_candy_switch,LY,0.015625,201.18
1778241815.047913,rock_candy_switch,LX,-0.0078125,201.18
1778241815.0479152,rock_candy_switch,LY,-0.0078125,201.18
1778241815.052966,rock_candy_switch,LX,0.0078125,201.18
1778241815.0529685,rock_candy_switch,LY,0.0,201.18
1778241815.058017,rock_candy_switch,LX,-0.0078125,201.17
1778241815.0580194,rock_candy_switch,LY,0.0,201.17
1778241815.0629532,rock_candy_switch,LX,-0.015625,201.17
1778241815.062955,rock_candy_switch,LY,-0.0078125,201.17
1778241815.0679715,rock_candy_switch,LX,0.0,201.17
1778241815.0679736,rock_candy_switch,LY,0.0,201.17
1778241815.0730302,rock_candy_switch,LX,0.0078125,201.16
1778241815.0730326,rock_candy_switch,LY,-0.015625,201.16
1778241815.078086,rock_candy_switch,LX,0.015625,201.15
1778241815.078088,rock_candy_switch,LY,0.0078125,201.15
1778241815.0829854,rock_candy_switch,LX,-0.0078125,201.16
1778241815.0829875,rock_candy_switch,LY,0.015625,201.16
1778241815.0879328,rock_candy_switch,LX,-0.0078125,201.16
1778241815.0879354,rock_candy_switch,LY,-0.015625,201.16
1778241815.0929065,rock_candy_switch,LX,0.0078125,201.16
1778241815.0929086,rock_candy_switch,LY,0.0078125,201.16
1778241815.0978546,rock_candy_switch,LX,-0.015625,201.16
1778241815.0978568,rock_candy_switch,LY,0.015625,201.16
1778241815.1029637,rock_candy_switch,LX,0.015625,201.15
1778241815.1029665,rock_candy_switch,LY,-0.0078125,201.15
1778241815.1080396,rock_candy_switch,LX,0.0,201.14
1778241815.1080422,rock_candy_switch,LY,0.0078125,201.14
1778241815.1130757,rock_candy_switch,LX,-0.015625,201.13
1778241815.1130779,rock_candy_switch,LY,-0.015625,201.13
1778241815.1180766,rock_candy_switch,LX,-0.0078125,201.13
1778241815.118079,rock_candy_switch,LY,0.0,201.13
1778241815.1231763,rock_candy_switch,LX,0.0,201.11
1778241815.1231785,rock_candy_switch,LY,0.0078125,201.11
1778241815.1282272,rock_candy_switch,LX,0.015625,201.11
1778241815.1282299,rock_candy_switch,LY,-0.015625,201.11
1778241815.1332598,rock_candy_switch,LX,-0.015625,201.1
1778241815.133262,rock_candy_switch,LY,-0.015625,201.1
1778241815.138507,rock_candy_switch,LX,-0.015625,201.08
1778241815.1385093,rock_candy_switch,LY,-0.0078125,201.08
1778241815.1436176,rock_candy_switch,LX,0.0078125,201.06
1778241815.1436195,rock_candy_switch,LY,-0.0078125,201.06
1778241815.1487346,rock_candy_switch,LX,0.0,201.05
1778241815.1487365,rock_candy_switch,LY,0.015625,201.05
1778241815.1538844,rock_candy_switch,LX,-0.015625,201.03
1778241815.1538866,rock_candy_switch,LY,-0.0078125,201.03
1778241815.1590219,rock_candy_switch,LX,0.0,201.01
1778241815.1590247,rock_candy_switch,LY,0.0,201.01
1778241815.1641586,rock_candy_switch,LX,0.0078125,201.0
1778241815.1641605,rock_candy_switch,LY,0.0,201.0
1778241815.169341,rock_candy_switch,LX,0.015625,200.98
1778241815.169344,rock_candy_switch,LY,-0.015625,200.98
1778241815.1744776,rock_candy_switch,LX,0.0078125,200.97
1778241815.1744802,rock_candy_switch,LY,-0.015625,200.97
1778241815.1797895,rock_candy_switch,LX,-0.0078125,200.93
1778241815.179792,rock_candy_switch,LY,-0.015625,200.93
1778241815.184932,rock_candy_switch,LX,-0.0078125,200.91
1778241815.1849344,rock_candy_switch,LY,0.0078125,200.91
1778241815.19001,rock_candy_switch,LX,-0.015625,200.9
1778241815.1900125,rock_candy_switch,LY,-0.015625,200.9
1778241815.1940148,rock_candy_switch,LX,0.0,201.0
1778241815.1940167,rock_candy_switch,LY,0.0078125,201.0
1778241815.1991367,rock_candy_switch,LX,0.015625,200.98
1778241815.1991389,rock_candy_switch,LY,0.015625,200.98
1778241815.2042549,rock_candy_switch,LX,0.0078125,200.97
1778241815.204257,rock_candy_switch,LY,0.015625,200.97
1778241815.209401,rock_candy_switch,LX,0.0,200.96
1778241815.2094028,rock_candy_switch,LY,0.0,200.96
1778241815.2145467,rock_candy_switch,LX,-0.0078125,200.94
1778241815.214549,rock_candy_switch,LY,0.0078125,200.94
1778241815.219598,rock_candy_switch,LX,-0.0078125,200.93
1778241815.2196007,rock_candy_switch,LY,0.0078125,200.93
1778241815.2246377,rock_candy_switch,LX,-0.015625,200.92
1778241815.22464,rock_candy_switch,LY,-0.0078125,200.92
1778241815.2296524,rock_candy_switch,LX,0.015625,200.93
1778241815.2296546,rock_candy_switch,LY,-0.0078125,200.93
1778241815.2346923,rock_candy_switch,LX,0.0,200.92
1778241815.2346945,rock_candy_switch,LY,0.0,200.92
1778241815.2398741,rock_candy_switch,LX,-0.0078125,200.89
1778241815.2398765,rock_candy_switch,LY,-0.015625,200.89
1778241815.2449896,rock_candy_switch,LX,-0.015625,200.88
1778241815.2449925,rock_candy_switch,LY,0.0078125,200.88
1778241815.2501633,rock_candy_switch,LX,-0.0078125,200.86
1778241815.2501652,rock_candy_switch,LY,0.015625,200.86
1778241815.25527,rock_candy_switch,LX,-0.015625,200.85
1778241815.2552722,rock_candy_switch,LY,-0.0078125,200.85
1778241815.260483,rock_candy_switch,LX,0.0078125,200.84
1778241815.2604854,rock_candy_switch,LY,0.0078125,200.84
1778241815.2656431,rock_candy_switch,LX,-0.015625,200.82
1778241815.2656457,rock_candy_switch,LY,0.0,200.82
1778241815.2708402,rock_candy_switch,LX,-0.015625,200.79
1778241815.2708423,rock_candy_switch,LY,-0.0078125,200.79
1778241815.2759511,rock_candy_switch,LX,-0.015625,200.78
1778241815.2759533,rock_candy_switch,LY,-0.015625,200.78
1778241815.2810783,rock_candy_switch,LX,-0.015625,200.77
1778241815.2810805,rock_candy_switch,LY,-0.0078125,200.77
1778241815.2861776,rock_candy_switch,LX,-0.015625,200.75
1778241815.2861795,rock_candy_switch,LY,0.0,200.75
1778241815.2913914,rock_candy_switch,LX,-0.015625,200.74
1778241815.2913938,rock_candy_switch,LY,0.0,200.74
1778241815.2964091,rock_candy_switch,LX,0.0,200.73
1778241815.296411,rock_candy_switch,LY,-0.015625,200.73
1778241815.301616,rock_candy_switch,LX,0.0,200.72
1778241815.301618,rock_candy_switch,LY,0.015625,200.72
1778241815.3067129,rock_candy_switch,LX,0.0078125,200.7
1778241815.3067153,rock_candy_switch,LY,-0.015625,200.7
1778241815.3118768,rock_candy_switch,LX,0.0078125,200.68
1778241815.311879,rock_candy_switch,LY,0.0,200.68
1778241815.316975,rock_candy_switch,LX,0.015625,200.67
1778241815.3169773,rock_candy_switch,LY,0.015625,200.67
1778241815.3220391,rock_candy_switch,LX,-0.015625,200.66
1778241815.3220413,rock_candy_switch,LY,-0.0078125,200.66
1778241815.3270328,rock_candy_switch,LX,0.0,200.66
1778241815.327035,rock_candy_switch,LY,0.0,200.66
1778241815.3321095,rock_candy_switch,LX,-0.0078125,200.65
1778241815.3321118,rock_candy_switch,LY,-0.0078125,200.65
1778241815.337161,rock_candy_switch,LX,0.0078125,200.65
1778241815.337163,rock_candy_switch,LY,-0.0078125,200.65
1778241815.34215,rock_candy_switch,LX,0.0078125,200.65
1778241815.3421519,rock_candy_switch,LY,0.0,200.65
1778241815.3472116,rock_candy_switch,LX,0.0078125,200.64
1778241815.3472137,rock_candy_switch,LY,0.015625,200.64
1778241815.3523784,rock_candy_switch,LX,-0.0078125,200.63
1778241815.3523808,rock_candy_switch,LY,0.0078125,200.63
1778241815.3574016,rock_candy_switch,LX,0.015625,200.62
1778241815.3574045,rock_candy_switch,LY,0.0078125,200.62
1778241815.3624434,rock_candy_switch,LX,0.0,200.62
1778241815.3624456,rock_candy_switch,LY,-0.0078125,200.62
1778241815.3665323,rock_candy_switch,LX,0.015625,200.7
1778241815.366535,rock_candy_switch,LY,-0.015625,200.7
1778241815.3716588,rock_candy_switch,LX,0.0,200.68
1778241815.3716614,rock_candy_switch,LY,0.0,200.68
1778241815.3767626,rock_candy_switch,LX,0.015625,200.67
1778241815.3767648,rock_candy_switch,LY,-0.015625,200.67
1778241815.38186,rock_candy_switch,LX,0.0078125,200.66
1778241815.3818674,rock_candy_switch,LY,0.015625,200.66
1778241815.3859067,rock_candy_switch,LX,-0.015625,200.75
1778241815.3859088,rock_candy_switch,LY,-0.0078125,200.75
1778241815.3909712,rock_candy_switch,LX,0.015625,200.74
1778241815.3909733,rock_candy_switch,LY,-0.0078125,200.74
1778241815.3959649,rock_candy_switch,LX,0.0078125,200.74
1778241815.395967,rock_candy_switch,LY,-0.015625,200.74
1778241815.401013,rock_candy_switch,LX,0.015625,200.73
1778241815.401015,rock_candy_switch,LY,-0.0078125,200.73
1778241815.406052,rock_candy_switch,LX,-0.0078125,200.72
1778241815.4060545,rock_candy_switch,LY,-0.015625,200.72
1778241815.4111218,rock_candy_switch,LX,0.0,200.72
1778241815.4111242,rock_candy_switch,LY,0.0,200.72
